experiment,ablation,arm,reference_arm,model,seed,logical_model,model_reference,architecture_differs,regime,observation_mode,reference_observation_mode,logical_dof,dof,dof_reference,horizon_samples,horizon_s,lookback,reference_lookback,parameter_matched,arm_parameter_matched,privileged_information,vehicle_blind_to_arm,capacity_confounded,n_params,n_params_reference,param_delta_frac,not_fittable,raw_rmse_comparable,on_residual_floor,note,skill,skill_reference,skill_diff,nrmse,nrmse_reference,nrmse_diff,skill_diff_ci_lo,skill_diff_ci_hi,skill_diff_ci_point,skill_diff_ci_reason,ci_resample_unit,ci_n_units,ci_n_realizations,n_boot,ci_level,bootstrap_seed
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.981259894871068,0.9812598941746834,6.963846166385679e-10,0.2627472259373644,0.2627472308192244,-4.881860027339258e-09,-2.4242724473710896e-09,3.3754718553255512e-09,6.963846894969539e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6027453876455016,0.6027453916279828,-3.982481233677504e-09,0.6280398022573874,0.6280397991093349,3.1480524853577663e-09,-2.446321958476938e-08,1.2509865456034051e-08,-3.982481178166353e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6786302405601881,0.678630235061781,5.4984070629870985e-09,0.8761514018220214,0.8761514093171837,-7.495162268611466e-09,-2.6130067498630855e-09,1.3572873268363757e-08,5.498407007475947e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9999499487677512,0.9999499487987956,-3.1044389281476015e-11,0.0046098621387385,0.0046098607091025,1.429635999861123e-09,-6.955605135084705e-11,2.4577739089463998e-11,-3.104432645873638e-11,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.99835333483153,0.998353334756849,7.468103913055302e-11,0.0494320242716979,0.0494320253926403,-1.12094240140026e-09,-1.3556683155615043e-10,2.8712705895609507e-10,7.468101354338175e-11,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.987865393697793,0.9878653984775728,-4.77977979418398e-09,0.1797504832513571,0.1797504478498032,3.540155388281896e-08,-1.572439984488111e-08,1.1678185010731768e-08,-4.7797799329618584e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.934002092547194,0.9340020899376495,2.6095444694007597e-09,0.4845131086096906,0.4845131181884672,-9.578776605234651e-09,-1.5098199294960588e-09,8.969545493842101e-09,2.6095443583784572e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4786004065954158,0.4786004452706703,-3.867525449896547e-08,0.787500442203248,0.7875004129964926,2.9206755347566116e-08,-1.3685260778772965e-07,4.059375676712662e-08,-3.8675254554476624e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch,pitch,pitch,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5864224230334849,0.5864224375888136,-1.4555328720078364e-08,0.9707232475314038,0.9707232304497284,1.7081675407482066e-08,-1.2407251861051848e-07,9.205439134851723e-08,-1.4555328609056062e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9989722173848832,0.9989722142598438,3.125039338414126e-09,0.0228700782109713,0.0228701129799184,-3.476894709988909e-08,1.2196343249465226e-09,5.348042409164359e-09,3.125039294829199e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.990621376511876,0.9906213739429176,2.5689583793564452e-09,0.1272536438866424,0.1272536613150688,-1.7428426396515206e-08,-1.1929896053973138e-08,1.9357357011967957e-08,2.5689584279287025e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9765117151973824,0.9765117158912184,-6.938359886632384e-10,0.2633224153096459,0.2633224114204191,3.889226773967636e-09,-5.5978513265747534e-09,3.6329853759890773e-09,-6.938358464159133e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9565795992675764,0.9565796134480108,-1.418043438228267e-08,0.3830033970434631,0.3830033345019518,6.254151130313801e-08,-2.6265794253119146e-08,2.8711434270009515e-09,-1.4180434333710412e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4891794642040586,0.4891794553231867,8.880871926741918e-09,0.8417357093196364,0.8417357166366357,-7.3169993397570465e-09,-1.6731520446899835e-09,2.0047589940896946e-08,8.880871926741918e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,pitch_rate,pitch_rate,pitch_rate,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5756266859607454,0.5756266843230546,1.6376907607806857e-09,0.9721784363363196,0.9721784382121772,-1.8758575803801136e-09,-4.095873544496252e-09,6.3665993990658076e-09,1.6376907052695344e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9999569715363004,0.9999569717530384,-2.1673807193423045e-10,0.0030096246182431,0.0030096170383632,7.579879900392744e-09,-2.4190184164635767e-10,-1.8788664278136075e-10,-2.1673811035564493e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.999211526893384,0.9992115270626444,-1.692603834868578e-10,0.0250337995233745,0.0250337968363918,2.686982698840712e-09,-2.504727097604742e-10,-1.1450810089355927e-10,-1.6926023993849015e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9950501551966884,0.9950501558798548,-6.831664123296832e-10,0.0896354760031589,0.0896354698175164,6.185642498213184e-09,-4.1647388126500225e-09,7.424505431025822e-10,-6.831663160525303e-10,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9618556301925488,0.96185563419933,-4.006781129106685e-09,0.353453024910716,0.3534530063469158,1.8563800219251192e-08,-6.243402460651136e-09,-2.49316958762097e-09,-4.006781045839958e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6793848171609496,0.6793848788788412,-6.171789168618602e-08,0.8562422212131349,0.8562421388005262,8.241260862629218e-08,-1.3882924917718585e-07,-2.6980530984377362e-08,-6.171789157516372e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll,roll,roll,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.4699228920721259,-0.4699225489764265,-3.4309569940660367e-07,0.9400520683615354,0.9400519586524332,1.0970910224727959e-07,-4.330885728265343e-07,-2.391827611802899e-07,-3.4309569918455907e-07,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,10,1.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.99848737116707,0.9984873658539052,5.313164797016157e-09,0.0185437939593671,0.0185438265272191,-3.25678520020356e-08,4.042111587099478e-09,5.972997109621788e-09,5.313164651516225e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,20,2.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9913142262774556,0.991314294909304,-6.863184842664793e-08,0.0859650133650763,0.0859646737321534,3.396329228966266e-07,-7.201098547729087e-08,-6.220212934761326e-08,-6.863184856369109e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,30,3.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9772091312707024,0.9772091343132978,-3.042595397850789e-09,0.197600221439976,0.1976002082500983,1.3189877690056306e-08,-3.9447138698751886e-09,-1.981756342622071e-09,-3.0425953735646605e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,50,5.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.9606766472229552,0.9606766436298716,3.593083608421921e-09,0.362063607156373,0.3620636236977504,-1.6541377434453608e-08,1.921915847649669e-09,4.53842891427747e-09,3.5930837749553746e-09,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,100,10.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7111977222137464,0.7111977833974109,-6.118366446816736e-08,0.7794764847326,0.7794764021653319,8.256726813371529e-08,-8.166740202569799e-08,-5.2331102497193974e-08,-6.118366435714506e-08,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,ar20,0.0,ar20,ar20,False,unseen_vessel,ideal,ideal,roll_rate,roll_rate,roll_rate,150,15.0,200,200,True,False,False,False,False,108900.0,108900.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.570805425404245,-0.5708066109881664,1.1855839214813813e-06,1.1210657697059017,1.121066192774628,-4.2306872627406733e-07,9.476319599771577e-07,1.55528763139956e-06,1.1855839214813813e-06,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,10,1.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.5757818604047629,-0.5757818604047629,0.0,0.6937871719255649,0.6937871719255649,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,20,2.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.1026214334783174,0.1026214334783174,0.0,1.0006843303512596,1.0006843303512596,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,30,3.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4333397565431736,0.4333397565431736,0.0,1.1048342154455606,1.1048342154455606,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,50,5.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.6839387297801609,0.6839387297801609,0.0,1.069627659917238,1.069627659917238,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,100,10.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.2412937085750885,0.2412937085750885,0.0,0.953752256681384,0.953752256681384,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave,heave,heave,150,15.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4789629082499936,0.4789629082499936,0.0,1.0480975928533112,1.0480975928533112,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,10,1.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,-0.517794224408116,-0.517794224408116,0.0,0.7272481869401618,0.7272481869401618,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,20,2.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.1748758972297608,0.1748758972297608,0.0,1.0175026245788117,1.0175026245788117,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,30,3.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.4897963001364451,0.4897963001364451,0.0,1.099054907087239,1.099054907087239,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,50,5.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.7042195437554181,0.7042195437554181,0.0,1.043847043021077,1.043847043021077,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,100,10.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.0501845434886122,0.0501845434886122,0.0,0.9711186850477448,0.9711186850477448,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
e04f_revin_ood,normalization,revin,reference,damped_persistence,0.0,damped_persistence,damped_persistence,False,unseen_vessel,ideal,ideal,heave_rate,heave_rate,heave_rate,150,15.0,200,200,True,False,False,False,False,6.0,6.0,0.0,,True,False,affine RevIN adds 2*C_in parameters; the counts are printed beside the rows,0.5480761610356242,0.5480761610356242,0.0,1.0389850099693805,1.0389850099693805,0.0,0.0,0.0,0.0,,grid_cell,48.0,384.0,1000.0,0.95,0.0
